Id,SalePrice
2736,136349.6105201888
2737,103758.79260151798
2738,148844.13303217955
2739,170580.38937582623
2740,141185.355432317
2741,127533.37491500413
2742,176183.1900811271
2743,133119.13340435934
2744,152554.95116858452
2745,144597.5834017085
2746,119294.27012565115
2747,167791.93387415155
2748,111204.9645139802
2749,107236.85701637354
2750,89031.24853706325
2751,109330.13480538537
2752,248191.2074569381
2753,152777.50328513223
2754,254999.3607626072
2755,135211.98136451875
2756,54958.963058160734
2757,54100.718939143815
2758,64651.77987951285
2759,149633.4087254241
2760,128019.4891408222
2761,146855.686854503
2762,149200.6030619425
2763,213287.5056973166
2764,170774.05977597914
2765,260909.79489133542
2766,112440.39804906433
2767,70662.96746835613
2768,122978.81610621989
2769,115659.85337513743
2770,159729.07574856782
2771,93377.4109934558
2772,112205.92791782657
2773,173692.99382235657
2774,135862.32732506946
2775,123739.07906610693
2776,159741.96691763785
2777,159115.82471250335
2778,118400.62717857736
2779,143808.9809288301
2780,103122.476953328
2781,76665.67223256978
2782,62704.7222696034
2783,60244.988399130176
2784,112252.63041841693
2785,132535.9100750693
2786,28184.99086269096
2787,118663.88031947438
2788,42641.1181311399
2789,201480.9368035671
2790,90024.85089103074
2791,103978.4134231807
2792,88005.4848434109
2793,157991.48459766118
2794,84233.8290043784
2795,113746.92777884111
2796,83160.24321879412
2797,220375.9947488868
2798,110085.61057477503
2799,142910.5014302308
2800,73194.15633441077
2801,107312.71363292832
2802,131354.79713310243
2803,178968.83010015183
2804,152432.44589119928
2805,93665.27021636779
2806,85039.86517565663
2807,152286.5733364959
2808,160060.12150736887
2809,117743.1218947604
2810,115766.01644502406
2811,170377.577032806
2812,161702.0697393414
2813,180793.84615496977
2814,180167.61539955076
2815,87879.74229795753
2816,221905.61400824238
2817,123349.69749371789
2818,109254.14939642802
2819,179078.31724674825
2820,135660.60830741527
2821,115892.66168918472
2822,192628.59727523604
2823,287601.99242417666
2824,171292.61666501348
2825,162881.05426788877
2826,111062.62138304778
2827,147535.81299585372
2828,248459.74449562829
2829,217423.82324163255
2830,233160.55075530813
2831,202448.03299138055
2832,242244.46952701348
2833,269638.0369744372
2834,220060.75330986397
2835,220147.10927273927
2836,217866.73129948333
2837,172638.04181504727
2838,130537.57136944786
2839,195922.16984636
2840,200895.59244795714
2841,221926.4725946699
2842,241133.62634351838
2843,155373.4406133165
2844,183922.6832715472
2845,94180.80644707184
2846,230549.49769346125
2847,198393.62561349978
2848,236551.32555126434
2849,211538.51375866437
2850,299711.7471871519
2851,237143.8909957268
2852,249131.59565716924
2853,243181.39680951403
2854,168393.1834288265
2855,215646.55594994233
2856,210900.49044893507
2857,197492.39508798916
2858,215238.45703513676
2859,105406.48335855163
2860,139742.84618485149
2861,120980.41511033976
2862,215160.5503240371
2863,131404.36710644246
2864,251318.68928771548
2865,151355.56980584853
2866,200494.27636248
2867,69346.13398838171
2868,124189.21210286452
2869,105916.76543288829
2870,146962.73704684584
2871,78047.92557509558
2872,5520.683411379228
2873,96912.99586250435
2874,131356.98580880102
2875,126824.11475559545
2876,176645.0562244876
2877,115386.60403168958
2878,137876.85759142216
2879,124571.27756575414
2880,108663.2522880825
2881,132466.63071090577
2882,136759.69431544596
2883,213931.88615165197
2884,198547.32822593965
2885,171642.5555539535
2886,195260.9095144678
2887,94067.5473080735
2888,140890.08292212372
2889,46846.78519030835
2890,50470.294257612084
2891,144792.39610783302
2892,43527.18823480548
2893,148919.79220306885
2894,40840.10002024134
2895,280789.59520023654
2896,265188.2226468023
2897,201362.44604637136
2898,169500.53752605675
2899,220728.9146396831
2900,149474.87649273744
2901,212536.22976227954
2902,207327.89249588025
2903,308009.5610388041
2904,357148.9529560193
2905,70134.3005576065
2906,232097.7215988763
2907,108775.48979340575
2908,117238.61249331792
2909,173396.75199801882
2910,58351.74585234735
2911,75892.17109765473
2912,140184.29807206325
2913,78095.45444858808
2914,72472.62030177459
2915,72007.39347899088
2916,77298.47834571137
2917,178631.7397400589
2918,110774.57175879355
2919,239537.33753812185
